gender,province,education,age_group,votechoice,citizenship,vote_literal,vote_ndp,vote_green,vote_conservative,vote_people,vote_Bloc
Male,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,very_old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,MB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,old_people,Another,Canadian citizen,0,0,0,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,very_old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,old_people,People_Party,Canadian citizen,0,0,0,0,1,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,MB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,low,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,ON,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,old_people,Another,Canadian citizen,0,0,0,0,0,0
Female,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,QC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Others,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,low,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,SK,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,AB,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,young_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,BC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,MB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,AB,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,AB,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,high,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,MB,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,QC,medium,young_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,BC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,MB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,NS,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,NB,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,MB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,MB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,medium,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,medium,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,low,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,NL,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,QC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,young_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,MB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Others,SK,low,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,MB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,YT,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,high,old_people,Another,Canadian citizen,0,0,0,0,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,SK,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,young_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,YT,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Others,SK,high,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,SK,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,medium,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,BC,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,NL,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,MB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,SK,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Others,MB,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,low,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,low,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,SK,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,old_people,Another,Canadian citizen,0,0,0,0,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,SK,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,SK,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,BC,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,BC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,SK,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,AB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,QC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,low,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,BC,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,SK,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Others,BC,high,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,NT,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NT,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,NS,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
